Admission grade,Age at enrollment,eval_ratio_1st,approval_rate_1st,approval_rate_2nd,eval_miss_rate_1st,total_approved,total_enrolled,overall_approval_rate,Marital status,application_group,Daytime/evening attendance	,Gender,International,Scholarship holder,Tuition fees up to date,Debtor,Mother_edu_group,Father_edu_group,Target
115.1,19,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
124.5,36,1.1666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,mature_student,1,0,0,1,1,0,high,medium,Dropout
128.3,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,low,medium,Graduate
136.0,18,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,1,1,0,low,low,Graduate
140.0,20,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,transfer_or_change,1,0,0,1,1,0,medium,high,Graduate
126.3,26,1.4,0.0,0.0,0.0,0,10,0.0,1,mature_student,0,0,0,1,1,0,low,low,Dropout
126.9,21,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,transfer_or_change,1,0,0,0,1,0,medium,medium,Graduate
145.0,25,1.4285714285714286,0.8571428571428571,1.0,0.0,14,15,0.9333333333333333,1,mature_student,1,0,0,0,1,0,medium,medium,Enrolled
115.8,19,1.4,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,1,1,0,medium,high,Graduate
100.0,24,1.8333333333333333,0.16666666666666666,0.0,0.0,1,12,0.08333333333333333,1,mature_student,0,0,0,0,1,0,medium,low,Dropout
102.5,27,2.6666666666666665,0.16666666666666666,0.0,0.0,1,12,0.08333333333333333,1,mature_student,0,0,0,1,1,0,medium,medium,Dropout
131.5,21,2.0,0.0,0.4,0.2,2,10,0.2,1,general_admission,1,0,0,0,1,0,medium,low,Dropout
147.0,18,1.4,0.8,0.6,0.0,7,10,0.7,1,general_admission,1,0,0,1,1,0,low,low,Graduate
122.5,19,1.0,1.0,1.0,0.0,12,12,1.0,2,general_admission,1,0,0,1,1,0,low,low,Graduate
117.5,18,1.5,0.6666666666666666,0.3333333333333333,0.0,6,12,0.5,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
150.0,19,1.2857142857142858,0.7142857142857143,0.875,0.0,12,15,0.8,1,transfer_or_change,1,0,0,1,1,0,medium,medium,Graduate
127.5,19,1.1428571428571428,0.8571428571428571,0.875,0.0,13,15,0.8666666666666667,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
140.0,33,1.1666666666666667,1.0,1.0,0.0,11,11,1.0,2,prior_higher_ed,0,0,0,0,1,0,high,high,Graduate
130.0,45,1.2,1.0,1.0,0.0,10,10,1.0,2,prior_higher_ed,1,0,0,0,1,0,medium,high,Graduate
133.3,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
97.0,28,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,0,0,0,1,0,very_low,very_low,Dropout
112.0,19,1.875,0.875,0.875,0.0,14,16,0.875,1,transfer_or_change,1,0,0,1,1,0,medium,medium,Graduate
123.6,18,1.6666666666666667,1.0,0.5,0.0,9,12,0.75,1,general_admission,1,0,0,0,1,0,medium,low,Graduate
130.5,38,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,0,0,0,1,0,medium,medium,Dropout
133.3,19,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,medium,high,Graduate
132.1,21,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
100.0,21,2.4,0.6,0.2,0.0,4,10,0.4,1,general_admission,1,0,0,0,1,0,low,medium,Dropout
140.4,22,1.0,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,1,1,0,low,low,Graduate
141.7,18,1.3333333333333333,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
119.7,18,1.5,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
122.5,25,2.8,0.8,0.8,0.4,8,10,0.8,1,general_admission,1,0,0,0,0,0,medium,medium,Dropout
140.0,24,1.8333333333333333,0.5,0.5,0.0,6,12,0.5,1,mature_student,1,0,0,0,0,1,medium,medium,Dropout
119.4,19,1.4285714285714286,0.8571428571428571,1.0,0.0,13,14,0.9285714285714286,1,general_admission,1,0,0,0,1,0,high,medium,Enrolled
155.0,24,1.1176470588235294,0.6470588235294118,0.6923076923076923,0.0,20,30,0.6666666666666666,1,special_regional,1,0,0,0,1,0,high,high,Enrolled
119.1,20,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,1,1,0,low,medium,Graduate
122.7,25,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,0,0,0,0,0,low,medium,Dropout
117.9,20,1.3,0.9,1.0,0.0,19,20,0.95,1,general_admission,1,0,0,1,1,0,low,medium,Graduate
130.0,23,1.0,1.0,1.0,0.0,16,16,1.0,1,prior_higher_ed,1,0,0,0,1,0,medium,low,Graduate
120.0,19,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
130.0,29,2.1666666666666665,0.5,0.5,0.0,6,12,0.5,1,prior_higher_ed,1,0,0,0,0,1,low,low,Dropout
116.8,21,1.3333333333333333,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,medium,low,Graduate
123.4,18,1.6666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
125.4,19,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,medium,low,Enrolled
127.2,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Dropout
103.4,19,1.2,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
123.2,18,2.0,0.16666666666666666,0.0,0.0,1,12,0.08333333333333333,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
124.1,18,1.6,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
99.5,37,1.8571428571428572,0.14285714285714285,0.0,0.0,1,14,0.07142857142857142,2,mature_student,1,0,0,1,0,1,low,low,Dropout
124.9,29,2.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,0,0,0,0,1,0,low,low,Graduate
110.8,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
118.9,19,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
118.8,22,1.6,0.6,0.2857142857142857,0.0,8,17,0.47058823529411764,1,transfer_or_change,1,0,0,0,0,1,medium,medium,Dropout
137.0,20,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,1,1,0,low,low,Graduate
100.0,34,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,0,0,0,0,1,0,low,low,Dropout
120.0,30,1.4166666666666667,0.6666666666666666,0.5,0.0,14,24,0.5833333333333334,1,transfer_or_change,1,0,0,0,0,1,low,low,Dropout
122.8,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
121.6,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,medium,Graduate
149.2,18,1.8333333333333333,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
140.0,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
133.4,19,1.1666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,1,1,0,low,low,Graduate
126.2,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
127.8,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
150.0,21,1.5,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,prior_higher_ed,1,0,0,1,1,0,low,low,Graduate
113.7,20,2.0,0.4,0.2,0.0,3,10,0.3,1,general_admission,1,0,0,0,0,0,medium,medium,Dropout
117.8,20,2.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
136.7,19,1.1428571428571428,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
144.7,20,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,low,Graduate
139.8,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
113.7,20,1.3333333333333333,0.8333333333333334,0.5,0.0,8,12,0.6666666666666666,1,transfer_or_change,1,0,0,0,1,0,low,low,Dropout
140.0,29,1.7777777777777777,0.7777777777777778,0.7142857142857143,0.4444444444444444,12,16,0.75,2,prior_higher_ed,1,0,0,0,0,1,high,high,Dropout
142.3,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Enrolled
119.6,20,1.1428571428571428,1.0,0.875,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
123.7,22,1.6,0.8,0.8,0.0,8,10,0.8,1,special_regional,1,0,0,1,1,0,low,low,Graduate
143.0,47,1.5,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,4,general_admission,0,0,0,1,1,0,medium,medium,Graduate
100.1,31,1.0,1.0,1.0,0.0,10,10,1.0,2,transfer_or_change,0,0,0,0,1,0,low,low,Graduate
119.4,21,1.1666666666666667,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
122.1,21,1.3333333333333333,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,0,0,0,0,1,0,low,low,Graduate
100.0,24,1.0,1.0,1.0,0.0,12,12,1.0,2,mature_student,1,0,0,0,1,0,medium,medium,Graduate
113.9,18,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,high,low,Enrolled
101.0,32,1.5,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,mature_student,0,0,0,0,1,0,very_low,medium,Graduate
111.8,19,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,0,0,0,1,1,0,high,medium,Graduate
140.0,24,1.0,1.0,1.0,0.0,16,16,1.0,1,mature_student,1,0,0,0,1,0,high,high,Graduate
124.4,19,2.3333333333333335,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
150.0,19,1.5,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,1,0,0,1,1,1,medium,low,Graduate
140.0,24,1.6666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,prior_higher_ed,1,0,0,0,1,0,low,low,Enrolled
116.0,18,1.5,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
135.6,19,1.5,0.8333333333333334,0.3333333333333333,0.0,7,12,0.5833333333333334,1,general_admission,1,0,0,1,1,0,low,low,Dropout
121.0,19,1.0,0.875,0.875,0.0,14,16,0.875,2,general_admission,1,0,0,1,1,0,high,low,Graduate
118.7,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
125.7,18,1.6666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
107.1,20,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
125.5,18,1.25,1.0,1.0,0.25,16,16,1.0,1,general_admission,1,0,0,0,1,0,medium,low,Graduate
127.0,18,1.6666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
113.5,21,1.4,0.8,1.0,0.0,9,10,0.9,1,general_admission,1,0,0,1,1,0,low,low,Graduate
154.4,18,1.2857142857142858,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
122.0,18,1.2,0.4,0.8,0.0,6,10,0.6,1,transfer_or_change,1,0,0,0,0,1,medium,medium,Dropout
128.0,19,1.8333333333333333,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,0,0,0,1,0,medium,low,Dropout
115.5,19,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
117.2,18,1.3333333333333333,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
150.0,34,1.2,0.2,0.0,0.0,1,10,0.1,1,mature_student,1,0,0,0,1,0,high,medium,Dropout
155.3,19,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
120.0,19,1.1666666666666667,0.8333333333333334,0.3333333333333333,0.0,7,12,0.5833333333333334,1,prior_higher_ed,1,0,0,0,0,1,low,low,Dropout
116.1,26,1.0,1.0,1.0,0.0,12,12,1.0,1,transfer_or_change,1,0,0,0,1,1,high,medium,Graduate
118.9,21,2.0,0.5,0.5,0.0,6,12,0.5,1,general_admission,1,0,0,0,1,0,very_low,very_low,Dropout
127.3,18,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
113.7,20,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,1,1,0,low,low,Graduate
118.5,25,2.4,0.4,0.0,0.0,2,10,0.2,1,transfer_or_change,1,0,0,0,1,0,medium,medium,Dropout
146.7,18,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,medium,low,Graduate
124.3,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
137.8,19,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
130.2,18,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
147.8,20,1.5714285714285714,0.8571428571428571,0.75,0.0,12,15,0.8,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
150.0,26,1.0,0.0,0.0,0.0,0,9,0.0,1,prior_higher_ed,1,0,0,0,0,1,medium,medium,Dropout
100.0,19,1.0,0.875,0.875,0.0,14,16,0.875,1,transfer_or_change,1,0,0,1,1,0,low,low,Graduate
155.6,19,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
117.4,19,1.5,0.5,0.8,0.0,13,20,0.65,1,transfer_or_change,1,0,0,0,1,0,low,low,Graduate
128.8,19,1.8,0.6,0.6,0.2,6,10,0.6,1,special_regional,1,0,0,0,1,0,medium,medium,Enrolled
117.5,18,1.1666666666666667,1.0,0.5,0.0,9,12,0.75,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
120.4,19,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,transfer_or_change,1,0,0,0,1,0,medium,low,Graduate
130.9,18,1.6666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,1,medium,medium,Graduate
125.0,18,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,high,medium,Enrolled
136.8,18,2.2,1.0,1.0,0.6,10,10,1.0,1,general_admission,1,0,0,0,1,0,medium,low,Enrolled
121.6,18,1.7142857142857142,0.7142857142857143,0.8571428571428571,0.0,11,14,0.7857142857142857,1,general_admission,1,0,0,0,1,0,medium,low,Enrolled
151.0,26,1.2,0.0,0.0,0.0,0,10,0.0,1,prior_higher_ed,1,0,0,0,1,1,medium,low,Dropout
103.5,20,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
119.4,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,0,0,0,0,1,0,low,low,Graduate
134.4,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,very_low,low,Graduate
143.0,19,1.0,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,1,0,0,0,1,0,low,low,Graduate
110.0,40,1.1428571428571428,1.0,1.0,0.0,14,14,1.0,1,prior_higher_ed,1,0,0,0,1,1,high,high,Graduate
132.5,18,1.0,1.0,1.0,0.0,16,16,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
114.7,19,1.5,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
166.9,18,1.8,0.8,0.8,0.0,8,10,0.8,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
125.9,19,2.6,0.8,0.6,0.4,7,10,0.7,1,general_admission,1,0,0,0,1,0,medium,high,Enrolled
178.3,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,0,1,0,high,high,Dropout
117.0,33,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,2,mature_student,0,0,0,0,1,0,low,low,Graduate
150.0,35,1.6666666666666667,1.0,1.0,0.0,12,12,1.0,1,mature_student,1,0,0,0,1,0,high,high,Graduate
130.0,26,1.0,0.8,0.4,0.0,6,10,0.6,1,transfer_or_change,1,0,0,0,1,0,low,low,Enrolled
135.1,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
110.0,36,1.5,0.8125,0.6923076923076923,0.0625,22,29,0.7586206896551724,1,transfer_or_change,1,0,0,0,1,0,low,low,Enrolled
136.2,39,1.2,1.0,1.0,0.0,10,10,1.0,4,mature_student,0,0,0,0,1,0,low,low,Graduate
116.0,44,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,2,mature_student,1,0,0,0,1,0,low,low,Graduate
100.0,20,1.6666666666666667,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,general_admission,0,0,0,0,1,0,high,medium,Enrolled
116.3,24,1.5,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
134.0,20,1.0,1.0,1.0,0.0,12,12,1.0,1,transfer_or_change,1,0,0,1,1,0,medium,medium,Graduate
124.2,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,0,0,0,medium,medium,Dropout
134.5,18,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,2,general_admission,1,0,0,1,1,1,low,low,Graduate
120.7,22,1.6666666666666667,0.8333333333333334,0.0,0.0,5,12,0.4166666666666667,1,general_admission,1,0,0,0,0,1,medium,medium,Dropout
127.1,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
133.0,24,1.2857142857142858,0.8571428571428571,0.875,0.0,13,15,0.8666666666666667,1,mature_student,1,0,0,0,1,0,low,low,Graduate
128.2,33,0.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,0,0,0,0,1,0,low,low,Dropout
130.0,30,1.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,0,0,1,1,1,low,low,Enrolled
172.0,26,0.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,0,0,0,1,0,high,medium,Dropout
128.5,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,low,Graduate
128.5,19,2.1666666666666665,0.5,0.3333333333333333,0.0,5,12,0.4166666666666667,1,general_admission,1,0,0,0,1,1,low,low,Dropout
112.0,20,2.0,0.6,0.8,0.0,7,10,0.7,1,general_admission,1,0,0,0,1,0,medium,low,Enrolled
142.5,22,1.6363636363636365,0.7272727272727273,0.7777777777777778,0.0,15,20,0.75,1,prior_higher_ed,1,0,0,1,1,0,medium,low,Graduate
133.0,19,1.1428571428571428,0.7142857142857143,0.7142857142857143,0.0,10,14,0.7142857142857143,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
106.0,21,2.1666666666666665,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
125.5,21,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
131.2,19,1.6,0.2,1.0,0.0,6,10,0.6,1,general_admission,1,0,0,0,1,0,medium,low,Enrolled
112.9,19,1.1428571428571428,1.0,0.8571428571428571,0.0,13,14,0.9285714285714286,1,general_admission,1,0,0,1,1,0,low,low,Graduate
124.8,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
140.9,50,1.0,1.0,1.0,0.0,18,18,1.0,2,transfer_or_change,0,0,0,0,1,0,low,medium,Graduate
148.0,31,2.2,0.8,0.8,0.0,8,10,0.8,4,mature_student,0,0,0,1,1,0,low,medium,Enrolled
148.4,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
129.7,35,1.6,1.0,1.0,0.0,10,10,1.0,4,mature_student,0,0,0,0,1,0,medium,low,Graduate
128.2,31,0.0,0.0,0.0,0.0,0,12,0.0,2,mature_student,1,0,0,0,1,0,low,low,Dropout
104.0,42,1.2727272727272727,0.9090909090909091,0.9090909090909091,0.0,20,22,0.9090909090909091,2,transfer_or_change,0,0,0,0,1,1,low,low,Enrolled
119.9,34,1.0,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,0,0,0,0,0,low,low,Dropout
141.0,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
116.6,18,1.0,1.0,0.8571428571428571,0.0,13,14,0.9285714285714286,1,general_admission,1,0,0,1,0,0,high,high,Enrolled
140.0,21,2.6666666666666665,0.8333333333333334,0.3333333333333333,0.0,7,12,0.5833333333333334,1,prior_higher_ed,1,0,0,0,1,0,low,low,Enrolled
140.0,26,1.8571428571428572,0.7142857142857143,0.75,0.0,11,15,0.7333333333333333,4,mature_student,1,0,0,1,1,0,low,medium,Dropout
100.0,20,1.1428571428571428,0.8571428571428571,1.0,0.0,14,15,0.9333333333333333,1,transfer_or_change,1,0,0,0,1,0,medium,low,Enrolled
121.0,19,2.1666666666666665,0.5,0.5,0.0,6,12,0.5,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
117.0,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
140.2,20,1.7272727272727273,0.8181818181818182,0.8888888888888888,0.0,17,20,0.85,1,prior_higher_ed,1,0,0,0,1,0,high,high,Graduate
129.3,19,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,very_low,very_low,Graduate
145.3,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
146.2,28,1.1428571428571428,0.7857142857142857,0.9090909090909091,0.0,21,25,0.84,1,mature_student,0,0,0,0,1,0,low,low,Graduate
122.5,22,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
156.1,21,1.0,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,0,0,0,1,1,0,low,low,Graduate
140.0,21,1.8333333333333333,0.6666666666666666,0.16666666666666666,0.0,5,12,0.4166666666666667,1,prior_higher_ed,1,0,0,0,1,0,high,low,Enrolled
140.0,26,1.5714285714285714,0.7142857142857143,0.625,0.0,10,15,0.6666666666666666,1,mature_student,1,0,0,0,1,0,medium,medium,Enrolled
128.4,18,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,0,1,low,low,Dropout
115.0,20,1.6,0.4,0.4,0.0,4,10,0.4,1,general_admission,1,0,0,0,0,0,medium,medium,Dropout
158.7,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
124.5,19,1.375,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
111.9,20,1.0909090909090908,1.0,1.0,0.0,22,22,1.0,1,transfer_or_change,1,0,0,0,1,0,high,medium,Graduate
150.0,22,1.8333333333333333,1.0,0.5,0.0,9,12,0.75,1,prior_higher_ed,1,0,0,1,1,0,low,low,Graduate
114.2,18,1.0,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,general_admission,1,0,0,0,1,1,low,medium,Dropout
96.0,19,2.0,0.6,0.0,0.0,3,10,0.3,1,general_admission,1,0,0,0,1,0,low,low,Dropout
128.9,18,1.5,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,general_admission,1,0,0,1,1,0,medium,high,Enrolled
121.7,20,2.1666666666666665,0.5,0.5,0.0,6,12,0.5,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
114.8,19,1.8333333333333333,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,general_admission,1,0,0,0,1,0,low,low,Enrolled
127.0,19,1.0,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,medium,low,Enrolled
131.3,19,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,0,1,0,low,low,Graduate
137.1,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
120.0,21,1.0769230769230769,1.0,1.0,0.07692307692307693,25,25,1.0,1,prior_higher_ed,1,0,0,0,1,0,medium,medium,Graduate
139.0,27,1.0,1.0,1.0,0.0,10,10,1.0,1,mature_student,0,0,0,0,1,0,medium,medium,Graduate
129.1,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
128.2,25,1.0,0.0,0.0,0.0,0,10,0.0,4,mature_student,1,0,0,0,1,0,very_low,very_low,Dropout
120.8,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
135.8,24,1.0,0.875,0.875,0.0,14,16,0.875,1,mature_student,1,0,0,0,1,0,medium,medium,Graduate
118.9,20,1.1428571428571428,1.0,0.875,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
140.0,26,1.0,1.0,1.0,0.0,10,10,1.0,1,prior_higher_ed,0,0,0,0,1,0,low,low,Graduate
127.1,20,1.5,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
137.0,18,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
127.4,19,2.1666666666666665,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
97.0,23,1.5,0.8333333333333334,0.5,0.0,8,12,0.6666666666666666,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
